datetime,temperature_C
2025-01-19T06:00:00Z,27.3
2025-01-19T06:06:00Z,28.8
2025-01-19T06:10:00Z,30
2025-01-19T06:16:00Z,29.7
2025-01-19T06:20:00Z,31
2025-01-19T06:26:00Z,30.3
2025-01-19T06:30:00Z,31.2
2025-01-19T06:36:00Z,32.1
2025-01-19T06:40:00Z,33.1
2025-01-19T06:46:00Z,34.6
2025-01-19T06:50:00Z,36
2025-01-19T06:56:00Z,35.9
2025-01-19T07:00:00Z,35.7
2025-01-19T07:06:00Z,35.2
2025-01-19T07:16:00Z,35.3
2025-01-19T07:20:00Z,35.4
2025-01-19T07:26:00Z,35.8
2025-01-19T07:30:00Z,35.9
2025-01-19T07:34:00Z,36.8
2025-01-19T07:40:00Z,38.3
2025-01-19T07:50:00Z,41.6
2025-01-19T08:00:00Z,45.5
2025-01-19T08:04:00Z,46.6
2025-01-19T08:10:00Z,47.9
2025-01-19T08:14:00Z,48.7
2025-01-19T08:20:00Z,48.4
2025-01-19T08:24:00Z,47.7
2025-01-19T08:34:00Z,45.7
2025-01-19T08:40:00Z,46
2025-01-19T08:44:00Z,44.2
2025-01-19T08:50:00Z,44.5
2025-01-19T08:54:00Z,46
2025-01-19T09:00:00Z,46.3
2025-01-19T09:10:00Z,50.4
2025-01-19T09:14:00Z,52.2
2025-01-19T09:24:00Z,53.6
2025-01-19T09:30:00Z,55.2
2025-01-19T09:34:00Z,56.2
2025-01-19T09:44:00Z,59.9
2025-01-19T09:50:00Z,58.5
2025-01-19T10:00:00Z,59.2
2025-01-19T10:04:00Z,59.4
2025-01-19T10:10:00Z,59.7
2025-01-19T10:24:00Z,58.7
2025-01-19T10:30:00Z,58.5
2025-01-19T10:34:00Z,57.4
2025-01-19T10:40:00Z,56.5
2025-01-19T10:44:00Z,58
2025-01-19T10:48:00Z,58
2025-01-19T10:50:00Z,57.5
2025-01-19T10:54:00Z,59
2025-01-19T11:00:00Z,58.5
2025-01-19T11:04:00Z,57.7
2025-01-19T11:10:00Z,56.5
2025-01-19T11:14:00Z,56.8
2025-01-19T11:20:00Z,56.3
2025-01-19T11:24:00Z,56.6
2025-01-19T11:30:00Z,57.9
2025-01-19T11:34:00Z,57.7
2025-01-19T11:40:00Z,58.7
2025-01-19T11:44:00Z,58.4
2025-01-19T11:50:00Z,59.4
2025-01-19T11:54:00Z,59.2
2025-01-19T12:04:00Z,63.4
2025-01-19T12:10:00Z,64.7
2025-01-19T12:14:00Z,64.2
2025-01-19T12:20:00Z,64
2025-01-19T12:24:00Z,63.6
2025-01-19T12:28:00Z,63.8
2025-01-19T12:34:00Z,64
2025-01-19T12:38:00Z,62.8
2025-01-19T12:44:00Z,61.7
2025-01-19T12:48:00Z,62.8
2025-01-19T12:54:00Z,61.7
2025-01-19T12:58:00Z,60.4
2025-01-19T13:04:00Z,59.7
2025-01-19T13:08:00Z,58.4
2025-01-19T13:14:00Z,58.7
2025-01-19T13:18:00Z,57.7
2025-01-19T13:24:00Z,57.5
2025-01-19T13:34:00Z,56.2
2025-01-19T13:38:00Z,56.3
2025-01-19T13:44:00Z,55.3
2025-01-19T13:48:00Z,55.3
2025-01-19T13:54:00Z,55.8
2025-01-19T13:58:00Z,54.9
2025-01-19T14:08:00Z,51.2
2025-01-19T14:14:00Z,50.5
2025-01-19T14:18:00Z,49.6
2025-01-19T14:28:00Z,47.7
2025-01-19T14:34:00Z,46.2
2025-01-19T14:38:00Z,46.3
2025-01-19T14:44:00Z,47.8
2025-01-19T14:48:00Z,47.5
2025-01-19T14:54:00Z,47.8
2025-01-19T14:58:00Z,46.5
2025-01-19T15:08:00Z,46.7
2025-01-19T15:14:00Z,46.8
2025-01-19T15:18:00Z,46.9
2025-01-19T15:24:00Z,46.2
2025-01-19T15:34:00Z,49.6
2025-01-19T15:44:00Z,49.2
2025-01-19T15:54:00Z,50.9
2025-01-19T15:58:00Z,49.9
2025-01-19T16:08:00Z,47.9
2025-01-19T16:14:00Z,47.7
2025-01-19T16:18:00Z,46.4
2025-01-19T16:24:00Z,46.6
2025-01-19T16:28:00Z,45.7
2025-01-19T16:34:00Z,44.6
2025-01-19T16:38:00Z,43.7
2025-01-19T16:44:00Z,42.9
2025-01-19T16:48:00Z,42
2025-01-19T16:58:00Z,38.5
2025-01-19T17:04:00Z,37.5
2025-01-19T17:08:00Z,36.4
2025-01-19T17:14:00Z,37
2025-01-19T17:18:00Z,35.5
2025-01-19T17:22:00Z,34.1
2025-01-19T17:28:00Z,34.5
2025-01-19T17:32:00Z,33.1
2025-01-19T17:38:00Z,33.6
2025-01-19T17:44:00Z,-10
2025-01-20T05:08:00Z,-10
2025-01-20T05:18:00Z,26
2025-01-20T05:24:00Z,25.9
2025-01-20T05:28:00Z,25.7
2025-01-20T05:34:00Z,25.5
2025-01-20T05:38:00Z,25.2
2025-01-20T05:44:00Z,27
2025-01-20T05:48:00Z,26.7
2025-01-20T05:54:00Z,26.3
2025-01-20T05:58:00Z,28
2025-01-20T06:02:00Z,27.7
2025-01-20T06:08:00Z,27.4
2025-01-20T06:14:00Z,27.1
2025-01-20T06:18:00Z,28.9
2025-01-20T06:24:00Z,28.3
2025-01-20T06:28:00Z,29.4
2025-01-20T06:34:00Z,30.4
2025-01-20T06:38:00Z,31.4
2025-01-20T06:42:00Z,32.6
2025-01-20T06:48:00Z,33.5
2025-01-20T06:52:00Z,34.7
2025-01-20T06:58:00Z,35.8
2025-01-20T07:02:00Z,36.8
2025-01-20T07:08:00Z,37.7
2025-01-20T07:12:00Z,39
2025-01-20T07:18:00Z,38.2
2025-01-20T07:22:00Z,39.2
2025-01-20T07:32:00Z,42.9
2025-01-20T07:38:00Z,43.5
2025-01-20T07:42:00Z,44.3
2025-01-20T07:52:00Z,47.9
2025-01-20T07:58:00Z,48.9
2025-01-20T08:02:00Z,47.4
2025-01-20T08:08:00Z,47.9
2025-01-20T08:10:00Z,47.9
2025-01-20T08:12:00Z,46.6
2025-01-20T08:18:00Z,46.7
2025-01-20T08:22:00Z,46.6
2025-01-20T08:28:00Z,47.8
2025-01-20T08:32:00Z,49.6
2025-01-20T08:38:00Z,51.5
2025-01-20T08:42:00Z,52.4
2025-01-20T08:48:00Z,52.2
2025-01-20T08:58:00Z,56.6
2025-01-20T09:02:00Z,55.8
2025-01-20T09:08:00Z,54.9
2025-01-20T09:12:00Z,55.5
2025-01-20T09:18:00Z,57.5
2025-01-20T09:28:00Z,60.4
2025-01-20T09:32:00Z,61.2
2025-01-20T09:38:00Z,61.4
2025-01-20T09:42:00Z,61.2
2025-01-20T09:52:00Z,64.5
2025-01-20T09:58:00Z,64.7
2025-01-20T10:02:00Z,64.2
2025-01-20T10:08:00Z,65
2025-01-20T10:12:00Z,64.4
2025-01-20T10:22:00Z,66.2
2025-01-20T10:32:00Z,68.6
2025-01-20T10:38:00Z,68.4
2025-01-20T10:48:00Z,71
2025-01-20T10:58:00Z,67.8
2025-01-20T11:02:00Z,66.6
2025-01-20T11:06:00Z,67.8
2025-01-20T11:10:00Z,67.8
2025-01-20T11:12:00Z,68.2
2025-01-20T11:18:00Z,69.6
2025-01-20T11:28:00Z,69.8
2025-01-20T11:32:00Z,69.2
2025-01-20T11:36:00Z,70
2025-01-20T11:42:00Z,69.6
2025-01-20T11:46:00Z,70.8
2025-01-20T11:52:00Z,71.5
2025-01-20T11:56:00Z,71.8
2025-01-20T12:02:00Z,70.5
2025-01-20T12:06:00Z,69.6
2025-01-20T12:12:00Z,68.2
2025-01-20T12:16:00Z,68.6
2025-01-20T12:22:00Z,68.4
2025-01-20T12:26:00Z,69.8
2025-01-20T12:32:00Z,69.6
2025-01-20T12:36:00Z,70.8
2025-01-20T12:52:00Z,66.2
2025-01-20T12:56:00Z,67
2025-01-20T13:02:00Z,65.4
2025-01-20T13:06:00Z,66.8
2025-01-20T13:16:00Z,65.8
2025-01-20T13:22:00Z,67
2025-01-20T13:26:00Z,66.4
2025-01-20T13:36:00Z,68
2025-01-20T13:42:00Z,67.5
2025-01-20T13:52:00Z,66.4
2025-01-20T13:56:00Z,65.8
2025-01-20T14:02:00Z,66
2025-01-20T14:06:00Z,64.4
2025-01-20T14:12:00Z,63.8
2025-01-20T14:16:00Z,62.6
2025-01-20T14:22:00Z,61.4
2025-01-20T14:26:00Z,60.4
2025-01-20T14:32:00Z,59.7
2025-01-20T14:36:00Z,60
2025-01-20T14:46:00Z,57.2
2025-01-20T14:52:00Z,57.7
2025-01-20T14:56:00Z,56.2
2025-01-20T15:02:00Z,56.6
2025-01-20T15:06:00Z,55.5
2025-01-20T15:12:00Z,54.5
2025-01-20T15:16:00Z,53.8
2025-01-20T15:26:00Z,52.9
2025-01-20T15:32:00Z,51.5
2025-01-20T15:36:00Z,51.6
2025-01-20T15:42:00Z,50.3
2025-01-20T15:46:00Z,50.8
2025-01-20T15:56:00Z,47.5
2025-01-20T16:02:00Z,46.3
2025-01-20T16:06:00Z,46.8
2025-01-20T16:16:00Z,46.9
2025-01-20T16:26:00Z,45.9
2025-01-20T16:30:00Z,44.4
2025-01-20T16:36:00Z,44.6
2025-01-20T16:46:00Z,43.7
2025-01-20T16:50:00Z,42.4
2025-01-20T16:56:00Z,41.3
2025-01-20T17:00:00Z,42
2025-01-20T17:12:00Z,38.4
2025-01-20T17:16:00Z,37.3
2025-01-20T17:20:00Z,36.1
2025-01-20T17:26:00Z,36.9
2025-01-20T17:30:00Z,35.6
2025-01-20T17:36:00Z,34.2
2025-01-20T17:40:00Z,34.8
2025-01-20T17:46:00Z,33.4
2025-01-21T05:16:00Z,-10
2025-01-21T05:24:00Z,25.5
2025-01-21T05:30:00Z,25.3
2025-01-21T05:34:00Z,27
2025-01-21T05:40:00Z,26.9
2025-01-21T05:44:00Z,26.7
2025-01-21T05:50:00Z,26.5
2025-01-21T05:54:00Z,26.2
2025-01-21T06:00:00Z,28
2025-01-21T06:04:00Z,27.6
2025-01-21T06:10:00Z,27.2
2025-01-21T06:14:00Z,28.8
2025-01-21T06:20:00Z,30
2025-01-21T06:24:00Z,29.6
2025-01-21T06:30:00Z,31
2025-01-21T06:34:00Z,30.2
2025-01-21T06:40:00Z,31.3
2025-01-21T06:44:00Z,32.6
2025-01-21T06:50:00Z,33.7
2025-01-21T06:54:00Z,34.8
2025-01-21T07:00:00Z,35.9
2025-01-21T07:04:00Z,35.1
2025-01-21T07:10:00Z,36.3
2025-01-21T07:14:00Z,37.2
2025-01-21T07:20:00Z,38.4
2025-01-21T07:24:00Z,39.5
2025-01-21T07:30:00Z,40.8
2025-01-21T07:34:00Z,41.8
2025-01-21T07:40:00Z,42.8
2025-01-21T07:44:00Z,43.4
2025-01-21T07:50:00Z,44.5
2025-01-21T08:00:00Z,46.3
2025-01-21T08:04:00Z,46.7
2025-01-21T08:10:00Z,46.2
2025-01-21T08:16:00Z,46.2
2025-01-21T08:20:00Z,49.5
2025-01-21T08:24:00Z,49.9
2025-01-21T08:30:00Z,50.9
2025-01-21T08:34:00Z,52
2025-01-21T08:40:00Z,51.5
2025-01-21T08:44:00Z,51.6
2025-01-21T08:48:00Z,50.8
2025-01-21T09:00:00Z,50
2025-01-21T09:04:00Z,50.7
2025-01-21T09:10:00Z,51.5
2025-01-21T09:20:00Z,53.9
2025-01-21T09:24:00Z,54.7
2025-01-21T09:28:00Z,55.2
2025-01-21T09:38:00Z,59.2
2025-01-21T09:48:00Z,62.4
2025-01-21T09:58:00Z,65.2
2025-01-21T10:04:00Z,66.4
2025-01-21T10:08:00Z,67.2
2025-01-21T10:18:00Z,65
2025-01-21T10:24:00Z,64.4
2025-01-21T10:34:00Z,67.5
2025-01-21T10:40:00Z,66.8
2025-01-21T10:44:00Z,67.8
2025-01-21T10:48:00Z,68
2025-01-21T10:58:00Z,69
2025-01-21T11:04:00Z,69.8
2025-01-21T11:08:00Z,69.2
2025-01-21T11:18:00Z,70.8
2025-01-21T11:38:00Z,71.3
2025-01-21T11:48:00Z,70.8
2025-01-21T11:54:00Z,72
2025-01-21T11:58:00Z,71
2025-01-21T12:14:00Z,71.8
2025-01-21T12:18:00Z,70.3
2025-01-21T12:24:00Z,70.5
2025-01-21T12:28:00Z,70
2025-01-21T12:34:00Z,70.5
2025-01-21T12:38:00Z,70.3
2025-01-21T12:44:00Z,70.5
2025-01-21T12:48:00Z,69.2
2025-01-21T12:58:00Z,70.8
2025-01-21T13:04:00Z,70.3
2025-01-21T13:08:00Z,70.5
2025-01-21T13:14:00Z,71
2025-01-21T13:18:00Z,72
2025-01-21T13:24:00Z,70.8
2025-01-21T13:28:00Z,70.5
2025-01-21T13:34:00Z,68.6
2025-01-21T13:48:00Z,67.5
2025-01-21T13:54:00Z,66.2
2025-01-21T13:58:00Z,68
2025-01-21T14:08:00Z,64.2
2025-01-21T14:14:00Z,64.7
2025-01-21T14:18:00Z,64.4
2025-01-21T14:22:00Z,65
2025-01-21T14:28:00Z,63.2
2025-01-21T14:32:00Z,63.8
2025-01-21T14:38:00Z,62.6
2025-01-21T14:52:00Z,60.5
2025-01-21T14:58:00Z,60.9
2025-01-21T15:02:00Z,61
2025-01-21T15:08:00Z,59.5
2025-01-21T15:18:00Z,58
2025-01-21T15:22:00Z,57.7
2025-01-21T15:28:00Z,56.6
2025-01-21T15:32:00Z,55.5
2025-01-21T15:38:00Z,55.8
2025-01-21T15:42:00Z,54.4
2025-01-21T15:48:00Z,55
2025-01-21T15:58:00Z,53.9
2025-01-21T16:04:00Z,53
2025-01-21T16:08:00Z,52
2025-01-21T16:12:00Z,50.9
2025-01-21T16:18:00Z,49.8
2025-01-21T16:22:00Z,49
2025-01-21T16:28:00Z,47.5
2025-01-21T16:32:00Z,46.8
2025-01-21T16:42:00Z,44.9
2025-01-21T16:48:00Z,43.7
2025-01-21T16:52:00Z,42.6
2025-01-21T16:58:00Z,41.4
2025-01-21T17:02:00Z,42
2025-01-21T17:08:00Z,40.8
2025-01-21T17:12:00Z,39.8
2025-01-21T17:18:00Z,38.7
2025-01-21T17:22:00Z,37.5
2025-01-21T17:28:00Z,36.3
2025-01-21T17:32:00Z,35.1
2025-01-21T17:38:00Z,35.9
2025-01-21T17:42:00Z,34.5
2025-01-22T05:10:00Z,-10
2025-01-22T05:20:00Z,27
2025-01-22T05:24:00Z,26.7
2025-01-22T05:30:00Z,26.4
2025-01-22T05:34:00Z,26.1
2025-01-22T05:40:00Z,27.8
2025-01-22T05:44:00Z,27.2
2025-01-22T05:50:00Z,28.9
2025-01-22T05:54:00Z,28.3
2025-01-22T06:00:00Z,29.5
2025-01-22T06:04:00Z,31
2025-01-22T06:10:00Z,30.2
2025-01-22T06:14:00Z,31.8
2025-01-22T06:20:00Z,31.7
2025-01-22T06:30:00Z,30.1
2025-01-22T06:40:00Z,31.4
2025-01-22T06:44:00Z,32.6
2025-01-22T06:50:00Z,33.5
2025-01-22T06:54:00Z,33.4
2025-01-22T07:00:00Z,35.2
2025-01-22T07:04:00Z,34.6
2025-01-22T07:10:00Z,36
2025-01-22T07:14:00Z,35.7
2025-01-22T07:20:00Z,35.2
2025-01-22T07:30:00Z,37
2025-01-22T07:34:00Z,35.3
2025-01-22T07:40:00Z,36.6
2025-01-22T07:44:00Z,36.3
2025-01-22T07:50:00Z,36.4
2025-01-22T07:54:00Z,36.2
2025-01-22T08:10:00Z,38.8
2025-01-22T08:12:00Z,38.8
2025-01-22T08:14:00Z,39.3
2025-01-22T08:24:00Z,43.5
2025-01-22T08:34:00Z,45.5
2025-01-22T08:54:00Z,47.2
2025-01-22T08:58:00Z,47.4
2025-01-22T09:08:00Z,46.4
2025-01-22T09:14:00Z,47.4
2025-01-22T09:18:00Z,48.4
2025-01-22T09:24:00Z,49.8
2025-01-22T09:28:00Z,50.3
2025-01-22T09:34:00Z,49.2
2025-01-22T09:38:00Z,48.9
2025-01-22T09:44:00Z,49
2025-01-22T09:48:00Z,48.5
2025-01-22T09:54:00Z,50.4
2025-01-22T09:58:00Z,52.2
2025-01-22T10:08:00Z,55.3
2025-01-22T10:14:00Z,56.9
2025-01-22T10:18:00Z,56.6
2025-01-22T10:24:00Z,57.2
2025-01-22T10:38:00Z,60.4
2025-01-22T10:44:00Z,61.7
2025-01-22T10:48:00Z,61.9
2025-01-22T10:54:00Z,61.7
2025-01-22T10:58:00Z,60.9
2025-01-22T11:04:00Z,60.7
2025-01-22T11:08:00Z,59.2
2025-01-22T11:12:00Z,59.2
2025-01-22T11:18:00Z,63.8
2025-01-22T11:24:00Z,63.4
2025-01-22T11:28:00Z,64.4
2025-01-22T11:34:00Z,66
2025-01-22T11:44:00Z,64.4
2025-01-22T11:48:00Z,65.6
2025-01-22T11:54:00Z,65.4
2025-01-22T11:58:00Z,66.8
2025-01-22T12:04:00Z,66.4
2025-01-22T12:08:00Z,67
2025-01-22T12:14:00Z,65.4
2025-01-22T12:18:00Z,65.2
2025-01-22T12:24:00Z,65.6
2025-01-22T12:28:00Z,63.8
2025-01-22T12:38:00Z,59.4
2025-01-22T12:44:00Z,60.4
2025-01-22T12:54:00Z,63.8
2025-01-22T13:04:00Z,60.7
2025-01-22T13:08:00Z,62
2025-01-22T13:18:00Z,58.5
2025-01-22T13:28:00Z,57.5
2025-01-22T13:32:00Z,59
2025-01-22T13:38:00Z,58.9
2025-01-22T13:42:00Z,58.2
2025-01-22T13:48:00Z,58.9
2025-01-22T13:54:00Z,59
2025-01-22T13:58:00Z,58.9
2025-01-22T14:08:00Z,58.4
2025-01-22T14:12:00Z,58.3
2025-01-22T14:18:00Z,59.9
2025-01-22T14:22:00Z,58.5
2025-01-22T14:28:00Z,57.4
2025-01-22T14:32:00Z,56.6
2025-01-22T14:42:00Z,56.8
2025-01-22T14:48:00Z,56.3
2025-01-22T14:52:00Z,56.8
2025-01-22T14:58:00Z,56.5
2025-01-22T15:02:00Z,56.9
2025-01-22T15:12:00Z,53.3
2025-01-22T15:18:00Z,53.9
2025-01-22T15:22:00Z,53.3
2025-01-22T15:28:00Z,52.2
2025-01-22T15:34:00Z,51.3
2025-01-22T15:38:00Z,51.5
2025-01-22T15:42:00Z,50.5
2025-01-22T15:48:00Z,51
2025-01-22T15:52:00Z,49.9
2025-01-22T15:58:00Z,50
2025-01-22T16:08:00Z,45.2
2025-01-22T16:18:00Z,44.6
2025-01-22T16:22:00Z,43.9
2025-01-22T16:32:00Z,40.3
2025-01-22T16:38:00Z,39.3
2025-01-22T16:42:00Z,38.3
2025-01-22T16:48:00Z,37.3
2025-01-22T16:52:00Z,36.4
2025-01-22T16:58:00Z,35
2025-01-22T17:02:00Z,35.3
2025-01-22T17:08:00Z,35.7
2025-01-22T17:12:00Z,35.9
2025-01-22T17:18:00Z,34.1
2025-01-22T17:22:00Z,34.5
2025-01-22T17:28:00Z,34.9
2025-01-22T17:32:00Z,33.4
2025-01-22T17:38:00Z,34
2025-01-22T17:42:00Z,32.4
2025-01-22T17:46:00Z,-10
2025-01-23T05:16:00Z,-10
2025-01-23T05:26:00Z,26.1
2025-01-23T05:30:00Z,28
2025-01-23T05:36:00Z,27.8
2025-01-23T05:40:00Z,27.6
2025-01-23T05:46:00Z,27.5
2025-01-23T05:50:00Z,27.2
2025-01-23T05:56:00Z,29
2025-01-23T06:00:00Z,28.9
2025-01-23T06:06:00Z,28.5
2025-01-23T06:10:00Z,30
2025-01-23T06:16:00Z,29.8
2025-01-23T06:20:00Z,29.6
2025-01-23T06:24:00Z,29.5
2025-01-23T06:30:00Z,30.8
2025-01-23T06:36:00Z,31.8
2025-01-23T06:40:00Z,31.2
2025-01-23T06:44:00Z,32.4
2025-01-23T06:50:00Z,33.4
2025-01-23T06:54:00Z,34.8
2025-01-23T07:00:00Z,34.6
2025-01-23T07:04:00Z,36
2025-01-23T07:10:00Z,36.9
2025-01-23T07:14:00Z,38
2025-01-23T07:20:00Z,37.7
2025-01-23T07:24:00Z,37.4
2025-01-23T07:30:00Z,38.9
2025-01-23T07:34:00Z,40
2025-01-23T07:40:00Z,40.3
2025-01-23T07:50:00Z,42.4
2025-01-23T07:54:00Z,43.5
2025-01-23T08:00:00Z,42.4
2025-01-23T08:06:00Z,42.3
2025-01-23T08:14:00Z,45.3
2025-01-23T08:16:00Z,45.3
2025-01-23T08:20:00Z,46.2
2025-01-23T08:30:00Z,48.4
2025-01-23T08:34:00Z,49.3
2025-01-23T08:40:00Z,50.2
2025-01-23T08:50:00Z,52.4
2025-01-23T08:54:00Z,53
2025-01-23T09:04:00Z,55.6
2025-01-23T09:10:00Z,55.2
2025-01-23T09:14:00Z,56.3
2025-01-23T09:20:00Z,57.9
2025-01-23T09:30:00Z,59.7
2025-01-23T09:34:00Z,60.9
2025-01-23T09:40:00Z,61.9
2025-01-23T09:44:00Z,61.5
2025-01-23T09:50:00Z,62.4
2025-01-23T09:54:00Z,62.2
2025-01-23T10:00:00Z,63.6
2025-01-23T10:04:00Z,63.8
2025-01-23T10:14:00Z,63.4
2025-01-23T10:20:00Z,64.4
2025-01-23T10:24:00Z,65.4
2025-01-23T10:30:00Z,66.2
2025-01-23T10:34:00Z,68
2025-01-23T10:40:00Z,68.6
2025-01-23T10:44:00Z,68.8
2025-01-23T10:50:00Z,68.4
2025-01-23T10:54:00Z,69.4
2025-01-23T11:04:00Z,69.6
2025-01-23T11:08:00Z,69.4
2025-01-23T11:14:00Z,69.8
2025-01-23T11:18:00Z,69.2
2025-01-23T11:24:00Z,69.4
2025-01-23T11:34:00Z,69.8
2025-01-23T11:44:00Z,69.6
2025-01-23T11:48:00Z,69.2
2025-01-23T11:54:00Z,71
2025-01-23T11:58:00Z,70.3
2025-01-23T12:04:00Z,71.8
2025-01-23T12:08:00Z,70.5
2025-01-23T12:20:00Z,69.2
2025-01-23T12:24:00Z,69.8
2025-01-23T12:28:00Z,69.6
2025-01-23T12:34:00Z,71
2025-01-23T12:38:00Z,69.4
2025-01-23T12:42:00Z,69.4
2025-01-23T12:44:00Z,69.2
2025-01-23T12:50:00Z,67.6
2025-01-23T12:54:00Z,68.2
2025-01-23T12:58:00Z,68.4
2025-01-23T13:04:00Z,70
2025-01-23T13:08:00Z,68.2
2025-01-23T13:14:00Z,68.4
2025-01-23T13:18:00Z,67.5
2025-01-23T13:24:00Z,66.2
2025-01-23T13:28:00Z,66.6
2025-01-23T13:34:00Z,65.8
2025-01-23T13:44:00Z,64.7
2025-01-23T13:58:00Z,64.4
2025-01-23T14:08:00Z,61.5
2025-01-23T14:14:00Z,60.7
2025-01-23T14:18:00Z,59.2
2025-01-23T14:24:00Z,60
2025-01-23T14:28:00Z,58.4
2025-01-23T14:34:00Z,58.7
2025-01-23T14:38:00Z,59
2025-01-23T14:44:00Z,57.9
2025-01-23T14:48:00Z,56.9
2025-01-23T14:54:00Z,55.2
2025-01-23T14:58:00Z,55.9
2025-01-23T15:04:00Z,54.4
2025-01-23T15:08:00Z,53.5
2025-01-23T15:14:00Z,54
2025-01-23T15:18:00Z,52.5
2025-01-23T15:24:00Z,52.8
2025-01-23T15:28:00Z,51.5
2025-01-23T15:34:00Z,51.3
2025-01-23T15:38:00Z,51.9
2025-01-23T15:42:00Z,51.9
2025-01-23T15:44:00Z,50.7
2025-01-23T15:48:00Z,50.9
2025-01-23T15:54:00Z,49.9
2025-01-23T15:58:00Z,48.4
2025-01-23T16:02:00Z,47.4
2025-01-23T16:08:00Z,47.9
2025-01-23T16:14:00Z,46.3
2025-01-23T16:18:00Z,46.9
2025-01-23T16:22:00Z,45.9
2025-01-23T16:28:00Z,44.8
2025-01-23T16:32:00Z,44.9
2025-01-23T16:38:00Z,43.8
2025-01-23T16:42:00Z,42.7
2025-01-23T16:48:00Z,41.2
2025-01-23T16:54:00Z,41.8
2025-01-23T16:58:00Z,40.6
2025-01-23T17:02:00Z,39.3
2025-01-23T17:08:00Z,39.9
2025-01-23T17:12:00Z,39
2025-01-23T17:18:00Z,37.8
2025-01-23T17:22:00Z,36.8
2025-01-23T17:28:00Z,35.6
2025-01-23T17:32:00Z,34.4
2025-01-23T17:38:00Z,35
2025-01-23T17:42:00Z,33.6
2025-01-23T17:48:00Z,32.2
2025-01-23T17:50:00Z,-10
2025-01-24T05:16:00Z,-10
2025-01-24T05:26:00Z,24.2
2025-01-24T05:30:00Z,26
2025-01-24T05:36:00Z,25.8
2025-01-24T05:40:00Z,25.7
2025-01-24T05:46:00Z,25.4
2025-01-24T05:56:00Z,26.9
2025-01-24T06:00:00Z,26.5
2025-01-24T06:06:00Z,26.3
2025-01-24T06:12:00Z,26.1
2025-01-24T06:16:00Z,27.6
2025-01-24T06:20:00Z,29
2025-01-24T06:26:00Z,28.6
2025-01-24T06:30:00Z,29.9
2025-01-24T06:36:00Z,29.7
2025-01-24T06:40:00Z,29.2
2025-01-24T06:46:00Z,30.8
2025-01-24T06:50:00Z,32
2025-01-24T06:56:00Z,32.9
2025-01-24T07:00:00Z,32.1
2025-01-24T07:10:00Z,35.9
2025-01-24T07:16:00Z,36.7
2025-01-24T07:20:00Z,37.8
2025-01-24T07:26:00Z,37.1
2025-01-24T07:30:00Z,38.1
2025-01-24T07:36:00Z,39.2
2025-01-24T07:40:00Z,40.2
2025-01-24T07:50:00Z,42.2
2025-01-24T08:00:00Z,45.8
2025-01-24T08:06:00Z,46.6
2025-01-24T08:10:00Z,48
2025-01-24T08:16:00Z,48.9
2025-01-24T08:18:00Z,48.9
2025-01-24T08:20:00Z,48.3
2025-01-24T08:26:00Z,49.5
2025-01-24T08:30:00Z,50.5
2025-01-24T08:36:00Z,51.6
2025-01-24T08:40:00Z,52.5
2025-01-24T08:46:00Z,53.8
2025-01-24T08:50:00Z,54.7
2025-01-24T08:54:00Z,56
2025-01-24T09:00:00Z,55.6
2025-01-24T09:04:00Z,54.7
2025-01-24T09:10:00Z,55.6
2025-01-24T09:14:00Z,57
2025-01-24T09:20:00Z,56.2
2025-01-24T09:24:00Z,57.5
2025-01-24T09:30:00Z,59.4
2025-01-24T09:44:00Z,62.2
2025-01-24T09:50:00Z,63.2
2025-01-24T09:54:00Z,64.7
2025-01-24T10:00:00Z,64.4
2025-01-24T10:04:00Z,65.6
2025-01-24T10:10:00Z,65.8
2025-01-24T10:14:00Z,67
2025-01-24T10:20:00Z,68
2025-01-24T10:30:00Z,66.2
2025-01-24T10:40:00Z,69.8
2025-01-24T10:46:00Z,68.6
2025-01-24T10:50:00Z,70
2025-01-24T10:54:00Z,70.2
2025-01-24T11:00:00Z,69.4
2025-01-24T11:04:00Z,71
2025-01-24T11:10:00Z,70.3
2025-01-24T11:18:00Z,70.3
2025-01-24T11:20:00Z,71.5
2025-01-24T11:24:00Z,73
2025-01-24T11:30:00Z,72.3
2025-01-24T11:34:00Z,72.8
2025-01-24T11:40:00Z,74
2025-01-24T11:44:00Z,73.3
2025-01-24T11:50:00Z,72.8
2025-01-24T11:54:00Z,73.8
2025-01-24T12:00:00Z,73.5
2025-01-24T12:14:00Z,72.8
2025-01-24T12:20:00Z,71
2025-01-24T12:34:00Z,69
2025-01-24T12:40:00Z,68.6
2025-01-24T12:44:00Z,70
2025-01-24T12:50:00Z,69.8
2025-01-24T12:54:00Z,68.6
2025-01-24T13:00:00Z,68.4
2025-01-24T13:04:00Z,68.2
2025-01-24T13:10:00Z,68.4
2025-01-24T13:14:00Z,68.6
2025-01-24T13:20:00Z,67.5
2025-01-24T13:24:00Z,66.8
2025-01-24T13:30:00Z,65.6
2025-01-24T13:34:00Z,65
2025-01-24T13:40:00Z,64
2025-01-24T13:44:00Z,63.4
2025-01-24T13:48:00Z,62.2
2025-01-24T13:54:00Z,63.6
2025-01-24T14:04:00Z,60.4
2025-01-24T14:08:00Z,61.9
2025-01-24T14:14:00Z,61.2
2025-01-24T14:18:00Z,60.7
2025-01-24T14:24:00Z,60.4
2025-01-24T14:28:00Z,60.7
