datetime,W
2024-01-22T16:14:00Z,218
2024-01-22T16:18:00Z,239
2024-01-22T16:22:00Z,216
2024-01-22T16:28:00Z,135
2024-01-22T16:32:00Z,136
2024-01-22T16:38:00Z,123
2024-01-22T16:42:00Z,107
2024-01-22T16:48:00Z,113
2024-01-22T16:52:00Z,137
2024-01-22T16:58:00Z,164
2024-01-22T17:02:00Z,153
2024-01-22T17:08:00Z,104
2024-01-22T17:12:00Z,75
2024-01-22T17:18:00Z,52
2024-01-22T17:22:00Z,38.5
2024-01-22T17:28:00Z,15
2024-01-22T17:32:00Z,8
2024-01-22T17:38:00Z,4
2024-01-22T17:44:00Z,0
2024-01-23T05:10:00Z,0
2024-01-23T05:26:00Z,4
2024-01-23T05:30:00Z,8
2024-01-23T05:34:00Z,16
2024-01-23T05:40:00Z,30
2024-01-23T05:44:00Z,37
2024-01-23T05:50:00Z,40
2024-01-23T05:54:00Z,47
2024-01-23T06:00:00Z,52
2024-01-23T06:04:00Z,53
2024-01-23T06:14:00Z,51
2024-01-23T06:20:00Z,73
2024-01-23T06:24:00Z,165
2024-01-23T06:30:00Z,304
2024-01-23T06:34:00Z,310
2024-01-23T06:40:00Z,265
2024-01-23T06:44:00Z,291
2024-01-23T06:50:00Z,289
2024-01-23T06:54:00Z,282
2024-01-23T07:00:00Z,293
2024-01-23T07:04:00Z,292
2024-01-23T07:10:00Z,214
2024-01-23T07:14:00Z,233
2024-01-23T07:20:00Z,288
2024-01-23T07:24:00Z,192
2024-01-23T07:30:00Z,135
2024-01-23T07:34:00Z,210
2024-01-23T07:40:00Z,443
2024-01-23T07:44:00Z,629
2024-01-23T07:50:00Z,648
2024-01-23T07:54:00Z,555
2024-01-23T08:00:00Z,452
2024-01-23T08:04:00Z,422
2024-01-23T08:10:00Z,555
2024-01-23T08:12:00Z,555
2024-01-23T08:14:00Z,746
2024-01-23T08:20:00Z,793
2024-01-23T08:24:00Z,975
2024-01-23T08:30:00Z,904
2024-01-23T08:34:00Z,864
2024-01-23T08:40:00Z,1103
2024-01-23T08:44:00Z,1130
2024-01-23T08:50:00Z,1104
2024-01-23T08:54:00Z,1154
2024-01-23T09:00:00Z,989
2024-01-23T09:04:00Z,917
2024-01-23T09:10:00Z,813
2024-01-23T09:14:00Z,761
2024-01-23T09:20:00Z,954
2024-01-23T09:24:00Z,967
2024-01-23T09:30:00Z,1276
2024-01-23T09:34:00Z,1345
2024-01-23T09:40:00Z,1136
2024-01-23T09:44:00Z,1118
2024-01-23T09:50:00Z,1161
2024-01-23T09:54:00Z,1174
2024-01-23T10:00:00Z,1164
2024-01-23T10:04:00Z,1032
2024-01-23T10:10:00Z,969
2024-01-23T10:14:00Z,1212
2024-01-23T10:18:00Z,1314
2024-01-23T10:24:00Z,1159
2024-01-23T10:28:00Z,1068
2024-01-23T10:34:00Z,1097
2024-01-23T10:38:00Z,1037
2024-01-23T10:44:00Z,1171
2024-01-23T10:48:00Z,1345
2024-01-23T10:54:00Z,1153
2024-01-23T10:58:00Z,1128
2024-01-23T11:04:00Z,1202
2024-01-23T11:08:00Z,1165
2024-01-23T11:14:00Z,1341
2024-01-23T11:18:00Z,1141
2024-01-23T11:24:00Z,734
2024-01-23T11:28:00Z,906
2024-01-23T11:34:00Z,885
2024-01-23T11:38:00Z,547
2024-01-23T11:44:00Z,625
2024-01-23T11:48:00Z,994
2024-01-23T11:54:00Z,1083
2024-01-23T11:58:00Z,806
2024-01-23T12:04:00Z,541
2024-01-23T12:08:00Z,619
2024-01-23T12:14:00Z,1028
2024-01-23T12:18:00Z,1105
2024-01-23T12:24:00Z,657
2024-01-23T12:28:00Z,354
2024-01-23T12:34:00Z,661
2024-01-23T12:38:00Z,945
2024-01-23T12:44:00Z,1032
2024-01-23T12:48:00Z,1074
2024-01-23T12:54:00Z,951
2024-01-23T12:58:00Z,980
2024-01-23T13:04:00Z,1018
2024-01-23T13:08:00Z,942
2024-01-23T13:14:00Z,900
2024-01-23T13:18:00Z,921
2024-01-23T13:24:00Z,950
2024-01-23T13:28:00Z,1203
2024-01-23T13:34:00Z,1301
2024-01-23T13:38:00Z,1069
2024-01-23T13:44:00Z,1171
2024-01-23T13:48:00Z,1236
2024-01-23T13:54:00Z,1235
2024-01-23T13:58:00Z,1157
2024-01-23T14:04:00Z,1209
2024-01-23T14:08:00Z,1162
2024-01-23T14:12:00Z,1162
2024-01-23T14:14:00Z,866
2024-01-23T14:18:00Z,1018
2024-01-23T14:24:00Z,1117
2024-01-23T14:28:00Z,1088
2024-01-23T14:34:00Z,1103
2024-01-23T14:38:00Z,1182
2024-01-23T14:42:00Z,1244
2024-01-23T14:48:00Z,906
2024-01-23T14:54:00Z,581
2024-01-23T14:58:00Z,798
2024-01-23T15:04:00Z,1110
2024-01-23T15:08:00Z,913
2024-01-23T15:12:00Z,731
2024-01-23T15:18:00Z,886
2024-01-23T15:22:00Z,796
2024-01-23T15:28:00Z,671
2024-01-23T15:32:00Z,738
2024-01-23T15:38:00Z,637
2024-01-23T15:42:00Z,518
2024-01-23T15:48:00Z,549
2024-01-23T15:52:00Z,431
2024-01-23T15:58:00Z,298
2024-01-23T16:02:00Z,374
2024-01-23T16:08:00Z,504
2024-01-23T16:12:00Z,480
2024-01-23T16:18:00Z,338
2024-01-23T16:22:00Z,419
2024-01-23T16:28:00Z,485
2024-01-23T16:32:00Z,423
2024-01-23T16:38:00Z,313
2024-01-23T16:42:00Z,221
2024-01-23T16:48:00Z,218
2024-01-23T16:52:00Z,171
2024-01-23T16:58:00Z,149
2024-01-23T17:02:00Z,107
2024-01-23T17:08:00Z,80
2024-01-23T17:12:00Z,75.5
2024-01-23T17:18:00Z,61
2024-01-24T05:16:00Z,0
2024-01-24T05:26:00Z,3
2024-01-24T05:30:00Z,12
2024-01-24T05:36:00Z,22
2024-01-24T05:40:00Z,38
2024-01-24T05:46:00Z,70
2024-01-24T05:50:00Z,96
2024-01-24T05:56:00Z,106
2024-01-24T06:00:00Z,102
2024-01-24T06:06:00Z,104
2024-01-24T06:10:00Z,112
2024-01-24T06:16:00Z,125
2024-01-24T06:20:00Z,133
2024-01-24T06:26:00Z,119
2024-01-24T06:46:00Z,152
2024-01-24T06:50:00Z,185
2024-01-24T06:56:00Z,209
2024-01-24T07:00:00Z,239
2024-01-24T07:06:00Z,264
2024-01-24T07:10:00Z,326
2024-01-24T07:16:00Z,396
2024-01-24T07:20:00Z,406
2024-01-24T07:26:00Z,423
2024-01-24T07:30:00Z,425
2024-01-24T07:36:00Z,410
2024-01-24T07:40:00Z,543
2024-01-24T07:46:00Z,653
2024-01-24T07:50:00Z,611
2024-01-24T07:54:00Z,552
2024-01-24T08:00:00Z,578
2024-01-24T08:04:00Z,715
2024-01-24T08:10:00Z,673
2024-01-24T08:14:00Z,498
2024-01-24T08:18:00Z,498
2024-01-24T08:20:00Z,459
2024-01-24T08:24:00Z,591
2024-01-24T08:30:00Z,786
2024-01-24T08:34:00Z,719
2024-01-24T08:40:00Z,707
2024-01-24T08:44:00Z,726
2024-01-24T08:50:00Z,578
2024-01-24T08:56:00Z,790
2024-01-24T09:00:00Z,939
2024-01-24T09:04:00Z,647
2024-01-24T09:10:00Z,460
2024-01-24T09:14:00Z,399
2024-01-24T09:20:00Z,321
2024-01-24T09:24:00Z,341
2024-01-24T09:30:00Z,531
2024-01-24T09:34:00Z,1047
2024-01-24T09:40:00Z,1214
2024-01-24T09:44:00Z,1059
2024-01-24T09:50:00Z,927
2024-01-24T09:54:00Z,899
2024-01-24T10:00:00Z,1093
2024-01-24T10:04:00Z,1099
2024-01-24T10:10:00Z,988
2024-01-24T10:14:00Z,835
2024-01-24T10:20:00Z,851
2024-01-24T10:24:00Z,907
2024-01-24T10:30:00Z,741
2024-01-24T10:34:00Z,694
2024-01-24T10:40:00Z,655
2024-01-24T10:44:00Z,506
2024-01-24T10:50:00Z,472
2024-01-24T10:54:00Z,517
2024-01-24T11:00:00Z,603
2024-01-24T11:04:00Z,681
2024-01-24T11:10:00Z,1084
2024-01-24T11:14:00Z,1441
2024-01-24T11:20:00Z,1382
2024-01-24T11:24:00Z,1316
2024-01-24T11:30:00Z,1311
2024-01-24T11:34:00Z,1506
2024-01-24T11:40:00Z,1437
2024-01-24T11:44:00Z,1252
2024-01-24T11:50:00Z,1392
2024-01-24T11:54:00Z,1612
2024-01-24T12:00:00Z,1615
2024-01-24T12:04:00Z,1496
2024-01-24T12:10:00Z,1469
2024-01-24T12:14:00Z,1342
2024-01-24T12:20:00Z,1371
2024-01-24T12:24:00Z,1549
2024-01-24T12:30:00Z,1274
2024-01-24T12:34:00Z,1125
2024-01-24T12:38:00Z,1420
2024-01-24T12:44:00Z,1477
2024-01-24T12:50:00Z,1481
2024-01-24T12:54:00Z,1599
2024-01-24T13:00:00Z,1482
2024-01-24T13:04:00Z,1442
2024-01-24T13:08:00Z,1432
2024-01-24T13:14:00Z,1218
2024-01-24T13:18:00Z,1213
2024-01-24T13:24:00Z,1153
2024-01-24T13:28:00Z,1180
2024-01-24T13:34:00Z,1310
2024-01-24T13:38:00Z,1344
2024-01-24T13:44:00Z,1419
2024-01-24T13:48:00Z,1313
2024-01-24T13:54:00Z,1277
2024-01-24T13:58:00Z,1359
2024-01-24T14:04:00Z,1315
2024-01-24T14:08:00Z,1128
2024-01-24T14:14:00Z,940
2024-01-24T14:18:00Z,985
2024-01-24T14:24:00Z,843
2024-01-24T14:28:00Z,896
2024-01-24T14:34:00Z,810
2024-01-24T14:38:00Z,477
2024-01-24T14:44:00Z,427
2024-01-24T14:48:00Z,376
2024-01-24T14:54:00Z,367
2024-01-24T14:58:00Z,343
2024-01-24T15:04:00Z,398
2024-01-24T15:08:00Z,722
2024-01-24T15:14:00Z,741
2024-01-24T15:18:00Z,395
2024-01-24T15:24:00Z,268
2024-01-24T15:28:00Z,223
2024-01-24T15:34:00Z,236
2024-01-24T15:38:00Z,232
2024-01-24T15:48:00Z,212
2024-01-24T15:54:00Z,171
2024-01-24T15:58:00Z,192
2024-01-24T16:04:00Z,211
2024-01-24T16:08:00Z,206
2024-01-24T16:14:00Z,174
2024-01-24T16:18:00Z,148
2024-01-24T16:24:00Z,191
2024-01-24T16:28:00Z,250
2024-01-24T16:34:00Z,240
2024-01-24T16:38:00Z,186
2024-01-24T16:44:00Z,138
2024-01-24T16:48:00Z,115
2024-01-24T16:54:00Z,86
2024-01-24T16:58:00Z,64
2024-01-24T17:04:00Z,59
2024-01-24T17:08:00Z,46
2024-01-24T17:14:00Z,32
2024-01-24T17:18:00Z,24
2024-01-24T17:22:00Z,19
2024-01-24T17:28:00Z,12
2024-01-24T17:34:00Z,6
2024-01-25T05:22:00Z,0
2024-01-25T05:36:00Z,4
2024-01-25T05:42:00Z,7
2024-01-25T05:46:00Z,12
2024-01-25T05:52:00Z,14
2024-01-25T05:56:00Z,12
2024-01-25T06:06:00Z,14
2024-01-25T06:12:00Z,20
2024-01-25T06:16:00Z,28
2024-01-25T06:20:00Z,36
2024-01-25T06:26:00Z,37
2024-01-25T06:30:00Z,39
2024-01-25T06:40:00Z,27
2024-01-25T06:46:00Z,8
2024-01-25T06:54:00Z,0
2024-01-25T07:08:00Z,4
2024-01-25T07:18:00Z,12
2024-01-25T07:22:00Z,27
2024-01-25T07:28:00Z,41
2024-01-25T07:32:00Z,55
2024-01-25T07:38:00Z,65
2024-01-25T07:42:00Z,72
2024-01-25T07:48:00Z,83
2024-01-25T07:52:00Z,103
2024-01-25T07:58:00Z,115
2024-01-25T08:02:00Z,111
2024-01-25T08:08:00Z,114
2024-01-25T08:12:00Z,146
2024-01-25T08:18:00Z,196
2024-01-25T08:22:00Z,266
2024-01-25T08:28:00Z,260
2024-01-25T08:32:00Z,132
2024-01-25T08:38:00Z,86
2024-01-25T08:42:00Z,123
2024-01-25T08:48:00Z,126
2024-01-25T08:58:00Z,135
2024-01-25T09:02:00Z,150
2024-01-25T09:08:00Z,175
2024-01-25T09:12:00Z,229
2024-01-25T09:18:00Z,294
2024-01-25T09:22:00Z,372
2024-01-25T09:28:00Z,500
2024-01-25T09:32:00Z,603
2024-01-25T09:38:00Z,646
2024-01-25T09:42:00Z,685
2024-01-25T09:48:00Z,703
2024-01-25T09:52:00Z,697
2024-01-25T09:58:00Z,687
2024-01-25T10:02:00Z,424
2024-01-25T10:08:00Z,124
2024-01-25T10:12:00Z,142
2024-01-25T10:18:00Z,300
2024-01-25T10:22:00Z,438
2024-01-25T10:28:00Z,519
2024-01-25T10:32:00Z,571
2024-01-25T10:38:00Z,572
2024-01-25T10:42:00Z,555
2024-01-25T10:48:00Z,524
2024-01-25T10:52:00Z,440
2024-01-25T10:58:00Z,337
2024-01-25T11:02:00Z,396
2024-01-25T11:08:00Z,597
2024-01-25T11:12:00Z,743
2024-01-25T11:16:00Z,841
2024-01-25T11:22:00Z,886
2024-01-25T11:26:00Z,874
2024-01-25T11:32:00Z,939
2024-01-25T11:36:00Z,1013
2024-01-25T11:42:00Z,1008
2024-01-25T11:46:00Z,926
2024-01-25T11:52:00Z,827
2024-01-25T11:56:00Z,968
2024-01-25T12:02:00Z,973
2024-01-25T12:06:00Z,894
2024-01-25T12:12:00Z,1051
2024-01-25T12:16:00Z,1032
2024-01-25T12:22:00Z,851
2024-01-25T12:26:00Z,721
2024-01-25T12:32:00Z,742
2024-01-25T12:36:00Z,747
2024-01-25T12:42:00Z,681
2024-01-25T12:46:00Z,771
2024-01-25T12:52:00Z,717
2024-01-25T12:56:00Z,630
2024-01-25T13:02:00Z,568
2024-01-25T13:06:00Z,620
2024-01-25T13:12:00Z,676
2024-01-25T13:16:00Z,891
2024-01-25T13:22:00Z,949
2024-01-25T13:26:00Z,778
2024-01-25T13:32:00Z,548
2024-01-25T13:36:00Z,430
2024-01-25T13:42:00Z,549
2024-01-25T13:46:00Z,681
2024-01-25T13:52:00Z,651
2024-01-25T13:56:00Z,631
2024-01-25T14:02:00Z,691
2024-01-25T14:06:00Z,605
2024-01-25T14:12:00Z,491
2024-01-25T14:16:00Z,459
2024-01-25T14:22:00Z,504
2024-01-25T14:26:00Z,788
2024-01-25T14:32:00Z,915
2024-01-25T14:36:00Z,881
2024-01-25T14:42:00Z,1024
2024-01-25T14:46:00Z,987
2024-01-25T14:52:00Z,948
2024-01-25T14:56:00Z,1056
2024-01-25T15:02:00Z,1133
2024-01-25T15:06:00Z,1082
2024-01-25T15:12:00Z,867
2024-01-25T15:16:00Z,556
2024-01-25T15:22:00Z,505
2024-01-25T15:26:00Z,572
2024-01-25T15:30:00Z,392
2024-01-25T15:36:00Z,323
2024-01-25T15:42:00Z,458
2024-01-25T15:46:00Z,579
2024-01-25T15:52:00Z,663
2024-01-25T15:56:00Z,514
2024-01-25T16:02:00Z,524
2024-01-25T16:06:00Z,610
2024-01-25T16:10:00Z,451
2024-01-25T16:16:00Z,339
2024-01-25T16:20:00Z,243
2024-01-25T16:26:00Z,201
2024-01-25T16:30:00Z,199
2024-01-25T16:36:00Z,246
2024-01-25T16:40:00Z,268
2024-01-25T16:46:00Z,288
2024-01-25T16:50:00Z,297
2024-01-25T16:56:00Z,257
2024-01-25T17:00:00Z,182
2024-01-25T17:06:00Z,74
2024-01-25T17:10:00Z,36
2024-01-25T17:16:00Z,32
2024-01-25T17:20:00Z,29
2024-01-25T17:30:00Z,25
2024-01-25T17:36:00Z,14
2024-01-25T17:40:00Z,6
2024-01-25T17:46:00Z,0
2024-01-26T05:16:00Z,0
2024-01-26T05:26:00Z,2
2024-01-26T05:30:00Z,4
2024-01-26T05:36:00Z,12
2024-01-26T05:40:00Z,21
2024-01-26T05:46:00Z,28
2024-01-26T05:50:00Z,33
2024-01-26T05:56:00Z,36
2024-01-26T06:00:00Z,40
2024-01-26T06:06:00Z,47
2024-01-26T06:10:00Z,53
2024-01-26T06:16:00Z,63
2024-01-26T06:20:00Z,76
2024-01-26T06:26:00Z,71
2024-01-26T06:30:00Z,63
2024-01-26T06:36:00Z,62
2024-01-26T06:40:00Z,83
2024-01-26T06:46:00Z,143
2024-01-26T06:50:00Z,184
2024-01-26T06:56:00Z,190
2024-01-26T07:00:00Z,183
2024-01-26T07:06:00Z,170
2024-01-26T07:10:00Z,176
2024-01-26T07:16:00Z,319
2024-01-26T07:20:00Z,419
2024-01-26T07:26:00Z,414
2024-01-26T07:30:00Z,487
2024-01-26T07:36:00Z,490
2024-01-26T07:40:00Z,466
2024-01-26T07:46:00Z,572
2024-01-26T07:50:00Z,708
2024-01-26T07:56:00Z,691
2024-01-26T08:00:00Z,467
2024-01-26T08:06:00Z,397
2024-01-26T08:10:00Z,544
2024-01-26T08:16:00Z,607
2024-01-26T08:18:00Z,607
2024-01-26T08:20:00Z,600
2024-01-26T08:24:00Z,600
2024-01-26T08:26:00Z,601
2024-01-26T08:30:00Z,628
2024-01-26T08:36:00Z,662
2024-01-26T08:40:00Z,960
2024-01-26T08:46:00Z,1155
2024-01-26T08:48:00Z,1155
2024-01-26T08:50:00Z,1005
2024-01-26T08:56:00Z,1015
2024-01-26T09:00:00Z,875
2024-01-26T09:06:00Z,636
2024-01-26T09:10:00Z,528
2024-01-26T09:14:00Z,654
2024-01-26T09:20:00Z,772
2024-01-26T09:24:00Z,508
2024-01-26T09:30:00Z,535
2024-01-26T09:34:00Z,1029
2024-01-26T09:40:00Z,1238
2024-01-26T09:44:00Z,1401
2024-01-26T09:50:00Z,1459
2024-01-26T09:54:00Z,1237
2024-01-26T10:00:00Z,1349
2024-01-26T10:04:00Z,1545
2024-01-26T10:10:00Z,1389
2024-01-26T10:14:00Z,1280
2024-01-26T10:20:00Z,1459
2024-01-26T10:24:00Z,1213
2024-01-26T10:30:00Z,978
2024-01-26T10:34:00Z,1198
2024-01-26T10:40:00Z,1354
2024-01-26T10:44:00Z,1549
2024-01-26T10:50:00Z,1682
2024-01-26T10:54:00Z,1668
2024-01-26T11:00:00Z,1509
2024-01-26T11:04:00Z,1188
2024-01-26T11:10:00Z,1121
2024-01-26T11:14:00Z,1269
2024-01-26T11:20:00Z,1137
2024-01-26T11:24:00Z,1039
2024-01-26T11:30:00Z,1261
2024-01-26T11:34:00Z,1525
2024-01-26T11:40:00Z,1627
2024-01-26T11:44:00Z,1438
2024-01-26T11:50:00Z,1214
2024-01-26T11:54:00Z,1119
2024-01-26T12:00:00Z,1024
2024-01-26T12:04:00Z,937
2024-01-26T12:10:00Z,1071
2024-01-26T12:14:00Z,1435
2024-01-26T12:20:00Z,1518
2024-01-26T12:24:00Z,1476
2024-01-26T12:30:00Z,1058
2024-01-26T12:34:00Z,657
2024-01-26T12:40:00Z,1016
2024-01-26T12:44:00Z,1126
2024-01-26T12:50:00Z,1153
2024-01-26T12:54:00Z,1311
2024-01-26T13:00:00Z,1105
2024-01-26T13:04:00Z,874
2024-01-26T13:10:00Z,912
2024-01-26T13:14:00Z,1012
2024-01-26T13:20:00Z,1135
2024-01-26T13:24:00Z,1004
2024-01-26T13:30:00Z,1014
2024-01-26T13:34:00Z,1329
2024-01-26T13:40:00Z,1171
2024-01-26T13:44:00Z,910
2024-01-26T13:50:00Z,1012
2024-01-26T13:54:00Z,1245
2024-01-26T14:00:00Z,1120
2024-01-26T14:04:00Z,703
2024-01-26T14:08:00Z,744
2024-01-26T14:14:00Z,849
2024-01-26T14:18:00Z,757
2024-01-26T14:24:00Z,792
2024-01-26T14:28:00Z,1052
2024-01-26T14:34:00Z,1010
2024-01-26T14:38:00Z,936
2024-01-26T14:44:00Z,1101
2024-01-26T14:48:00Z,789
2024-01-26T14:50:00Z,789
2024-01-26T14:54:00Z,834
2024-01-26T14:58:00Z,932
2024-01-26T15:04:00Z,911
2024-01-26T15:08:00Z,1101
2024-01-26T15:14:00Z,1062
2024-01-26T15:18:00Z,710
2024-01-26T15:24:00Z,408
2024-01-26T15:28:00Z,478
2024-01-26T15:34:00Z,405
2024-01-26T15:38:00Z,354
2024-01-26T15:44:00Z,362
2024-01-26T15:48:00Z,321
2024-01-26T15:54:00Z,347
2024-01-26T15:58:00Z,312
2024-01-26T16:04:00Z,405
2024-01-26T16:08:00Z,452
2024-01-26T16:14:00Z,325
2024-01-26T16:18:00Z,386
2024-01-26T16:24:00Z,503
2024-01-26T16:28:00Z,352
2024-01-26T16:34:00Z,327
2024-01-26T16:38:00Z,316
2024-01-26T16:44:00Z,252
2024-01-26T16:48:00Z,324
2024-01-26T16:54:00Z,277
2024-01-26T16:58:00Z,189
2024-01-26T17:04:00Z,161
2024-01-26T17:08:00Z,153
2024-01-26T17:14:00Z,126
2024-01-26T17:18:00Z,88
2024-01-26T17:24:00Z,59
2024-01-26T17:28:00Z,40
2024-01-26T17:34:00Z,26
2024-01-26T17:38:00Z,17
2024-01-26T17:44:00Z,8
2024-01-26T17:48:00Z,0
2024-01-27T05:12:00Z,0
2024-01-27T05:26:00Z,4
2024-01-27T05:36:00Z,8
2024-01-27T05:40:00Z,15
2024-01-27T05:46:00Z,23
2024-01-27T05:50:00Z,32
2024-01-27T05:56:00Z,39
2024-01-27T06:00:00Z,48
2024-01-27T06:06:00Z,55
2024-01-27T06:10:00Z,61
2024-01-27T06:16:00Z,77
2024-01-27T06:20:00Z,96
2024-01-27T06:26:00Z,133
2024-01-27T06:30:00Z,161
2024-01-27T06:36:00Z,170
2024-01-27T06:40:00Z,194
2024-01-27T06:44:00Z,213
2024-01-27T06:50:00Z,183
2024-01-27T06:56:00Z,153
2024-01-27T07:00:00Z,179
2024-01-27T07:06:00Z,225
2024-01-27T07:10:00Z,407
2024-01-27T07:16:00Z,524
2024-01-27T07:20:00Z,488
2024-01-27T07:24:00Z,458
2024-01-27T07:30:00Z,473
2024-01-27T07:36:00Z,529
2024-01-27T07:40:00Z,463
2024-01-27T07:44:00Z,532
2024-01-27T07:50:00Z,673
2024-01-27T07:54:00Z,649
2024-01-27T08:00:00Z,637
2024-01-27T08:04:00Z,623
2024-01-27T08:10:00Z,613
2024-01-27T08:14:00Z,561
2024-01-27T08:20:00Z,618
2024-01-27T08:24:00Z,706
2024-01-27T08:30:00Z,777
2024-01-27T08:36:00Z,826
2024-01-27T08:40:00Z,595
2024-01-27T08:44:00Z,713
2024-01-27T08:50:00Z,1054
2024-01-27T08:54:00Z,1030
2024-01-27T09:00:00Z,1041
2024-01-27T09:04:00Z,1059
2024-01-27T09:10:00Z,967
2024-01-27T09:14:00Z,988
2024-01-27T09:20:00Z,1078
2024-01-27T09:24:00Z,969
2024-01-27T09:30:00Z,886
2024-01-27T09:34:00Z,952
2024-01-27T09:40:00Z,1135
2024-01-27T09:44:00Z,1031
2024-01-27T09:50:00Z,755
2024-01-27T09:54:00Z,882
2024-01-27T10:00:00Z,965
2024-01-27T10:04:00Z,900
2024-01-27T10:10:00Z,867
2024-01-27T10:14:00Z,804
2024-01-27T10:20:00Z,719
2024-01-27T10:24:00Z,926
2024-01-27T10:30:00Z,1378
2024-01-27T10:34:00Z,1306
2024-01-27T10:40:00Z,908
2024-01-27T10:44:00Z,875
2024-01-27T10:50:00Z,1085
2024-01-27T10:54:00Z,1131
2024-01-27T11:00:00Z,1126
2024-01-27T11:04:00Z,1209
2024-01-27T11:10:00Z,1249
2024-01-27T11:14:00Z,1361
2024-01-27T11:20:00Z,1246
2024-01-27T11:24:00Z,1061
2024-01-27T11:30:00Z,1025
2024-01-27T11:34:00Z,1037
2024-01-27T11:40:00Z,1128
2024-01-27T11:44:00Z,1145
2024-01-27T11:50:00Z,998
2024-01-27T11:54:00Z,985
2024-01-27T12:00:00Z,1135
2024-01-27T12:04:00Z,1179
2024-01-27T12:08:00Z,1307
2024-01-27T12:14:00Z,1442
2024-01-27T12:18:00Z,1558
2024-01-27T12:24:00Z,1353
2024-01-27T12:28:00Z,977
2024-01-27T12:34:00Z,1109
2024-01-27T12:38:00Z,1360
2024-01-27T12:44:00Z,1430
2024-01-27T12:48:00Z,1281
2024-01-27T12:54:00Z,1020
2024-01-27T12:58:00Z,1276
2024-01-27T13:02:00Z,1276
2024-01-27T13:04:00Z,1280
2024-01-27T13:08:00Z,763
2024-01-27T13:14:00Z,741
2024-01-27T13:18:00Z,1059
2024-01-27T13:24:00Z,1243
2024-01-27T13:28:00Z,1236
2024-01-27T13:34:00Z,1127
2024-01-27T13:38:00Z,1036
2024-01-27T13:44:00Z,1131
2024-01-27T13:50:00Z,1110
2024-01-27T13:54:00Z,1042
2024-01-27T13:58:00Z,1072
2024-01-27T14:04:00Z,1076
2024-01-27T14:08:00Z,1091
2024-01-27T14:14:00Z,1000
2024-01-27T14:18:00Z,999
2024-01-27T14:24:00Z,1019
2024-01-27T14:28:00Z,899
2024-01-27T14:34:00Z,910
2024-01-27T14:38:00Z,917
2024-01-27T14:44:00Z,837
2024-01-27T14:48:00Z,833
2024-01-27T14:54:00Z,811
2024-01-27T14:58:00Z,793
2024-01-27T15:04:00Z,836
2024-01-27T15:08:00Z,831
2024-01-27T15:14:00Z,736
2024-01-27T15:18:00Z,734
2024-01-27T15:24:00Z,747
2024-01-27T15:28:00Z,605
2024-01-27T15:34:00Z,463
2024-01-27T15:38:00Z,380
2024-01-27T15:44:00Z,351
2024-01-27T15:48:00Z,359
2024-01-27T15:54:00Z,356
2024-01-27T15:58:00Z,323
2024-01-27T16:04:00Z,288
2024-01-27T16:08:00Z,262
2024-01-27T16:14:00Z,246
2024-01-27T16:18:00Z,238
2024-01-27T16:24:00Z,226
2024-01-27T16:28:00Z,201
2024-01-27T16:34:00Z,172
2024-01-27T16:38:00Z,157
2024-01-27T16:48:00Z,149
2024-01-27T16:52:00Z,135
2024-01-27T16:58:00Z,123
2024-01-27T17:02:00Z,104
2024-01-27T17:08:00Z,84
2024-01-27T17:12:00Z,71
2024-01-27T17:18:00Z,57
2024-01-27T17:22:00Z,46
2024-01-27T17:28:00Z,40
2024-01-27T17:32:00Z,37
2024-01-27T17:38:00Z,29
2024-01-27T17:42:00Z,15
2024-01-27T17:48:00Z,0
2024-01-28T05:10:00Z,0
2024-01-28T05:20:00Z,4
2024-01-28T05:24:00Z,8
2024-01-28T05:34:00Z,12
2024-01-28T05:40:00Z,22
2024-01-28T05:44:00Z,34
2024-01-28T05:50:00Z,45
2024-01-28T05:56:00Z,53
2024-01-28T06:00:00Z,62
2024-01-28T06:04:00Z,71
2024-01-28T06:10:00Z,84
2024-01-28T06:14:00Z,109
2024-01-28T06:20:00Z,133
2024-01-28T06:24:00Z,142
2024-01-28T06:30:00Z,162
2024-01-28T06:34:00Z,210
2024-01-28T06:40:00Z,226
2024-01-28T06:44:00Z,228
2024-01-28T06:50:00Z,231
2024-01-28T06:54:00Z,247
2024-01-28T07:00:00Z,309
2024-01-28T07:04:00Z,299
2024-01-28T07:10:00Z,265
2024-01-28T07:14:00Z,298
2024-01-28T07:20:00Z,371
2024-01-28T07:24:00Z,391
2024-01-28T07:30:00Z,364
2024-01-28T07:34:00Z,432
2024-01-28T07:40:00Z,451
2024-01-28T07:44:00Z,472
2024-01-28T07:50:00Z,581
2024-01-28T07:54:00Z,658
2024-01-28T08:00:00Z,598
2024-01-28T08:04:00Z,622
2024-01-28T08:10:00Z,672
2024-01-28T08:12:00Z,672
2024-01-28T08:14:00Z,543
2024-01-28T08:20:00Z,432
2024-01-28T08:24:00Z,476
2024-01-28T08:30:00Z,757
2024-01-28T08:34:00Z,715
2024-01-28T08:40:00Z,561
2024-01-28T08:44:00Z,477
2024-01-28T08:50:00Z,377
2024-01-28T08:54:00Z,772
2024-01-28T08:58:00Z,1031
2024-01-28T09:04:00Z,841
2024-01-28T09:08:00Z,809
2024-01-28T09:12:00Z,809
2024-01-28T09:14:00Z,786
2024-01-28T09:18:00Z,810
2024-01-28T09:24:00Z,936
2024-01-28T09:28:00Z,860
2024-01-28T09:34:00Z,757
